,title,discountedPrice,imgUrl,actualPrice,rating
313,Acer Extensa 15 EX215-22-A7D9 (NX.EG9SI.001) Laptop (AMD Athlon Gold/ 4GB RAM/ 1TB HDD/ Windows 10 Home/ AMD Radeon Graphics/ 15.6 Inch Screen),"26,999",https://m.media-amazon.com/images/I/71FsqYE2p-L._AC_UY218_.jpg,"₹26,999",4.0 out of 5 stars
314,"ASUS VivoBook 14 (2020) Intel Core i5-1035G1 10th Gen 14-inch FHD Thin and Light Laptop (8GB/512GB NVMe SSD/Integrated Graphics/Windows 10/MS Office 2019/Transparent Silver/1.6 kg), X415JA-EB512TS","55,990",https://m.media-amazon.com/images/I/71WuDXpTAlL._AC_UY218_.jpg,"₹55,990",4.3 out of 5 stars
315,"HP Notebook PC 348 G7 14-inch Laptop (10th Gen Core i3-10110U/8GB/1TB HDD/DOS/Intel UHD 620 Graphics), Silver","43,300",https://m.media-amazon.com/images/I/71D4-tbuPjL._AC_UY218_.jpg,"₹43,300",
316,"ASUS VivoBook 14 (2020) AMD Ryzen 5 3500U 14-inch FHD Thin and Light Laptop (8GB/1TB HDD/Integrated Graphics/Windows 10/MS Office 2019/Transparent Silver/1.6 kg), M415DA-EK502TS","42,990",https://m.media-amazon.com/images/I/71WuDXpTAlL._AC_UY218_.jpg,"₹42,990",3.9 out of 5 stars
317,"AVITA LIBER NS14A8INV561-AGA 14-inch Laptop (AMD R503500U/8GB/512GB SSD/Window 10 Home/Integrated Graphics), Anchor Grey",,https://m.media-amazon.com/images/I/5125ss6G4SL._AC_UY218_.jpg,,
318,"Lenovo Ideapad Slim 5 AMD Ryzen7 14"" FHD Thin & Light Laptop (8GB/512 GB SSD/Win10/MSO/Grey/1.58Kg), 81YM002TIN + Lenovo 15.6 inch Professional Backpack + Lenovo 300 Wireless Compact Mouse","61,136",https://m.media-amazon.com/images/I/81iFMHsTl4L._AC_UY218_.jpg,61136.00,3.9 out of 5 stars
319,Alienware Gaming AW17R5-7405SLV-PUS 8th Gen Intel Core i7 Processor Laptop,"3,32,171",https://m.media-amazon.com/images/I/71GIfE5U54L._AC_UY218_.jpg,"₹3,32,171",3.8 out of 5 stars
320,"Lenovo IdeaPad S145 81W800C3IN 15.6"" FHD  Thin & Light Laptop (10th Gen CORE I3-1005G1/4GB/256GB SSD/Win10/MSO/Integrated Graphics) Grey + Lenovo 2 Year Extended Warranty with Onsite Service","35,089",https://m.media-amazon.com/images/I/81Uw0c20ytL._AC_UY218_.jpg,35089.00,
321,,,,,
322,,,,,
323,,,,,
324,"Lenovo ThinkPad E14 Intel Core i3 10th Gen 14-inch Full HD Thin and Light Laptop (4GB RAM/ 1TB HDD/ DOS/ Black/ 1.69 kg), 20RAS0D800","35,790",https://m.media-amazon.com/images/I/61fLrqViP-L._AC_UY218_.jpg,"₹35,790",3.8 out of 5 stars
325,"SellZone Laptop DDR3L 8GB RAM for Dell, Asus, HP, Lenovo, Acer Laptops","2,699",https://m.media-amazon.com/images/I/61SpbF+kpRL._AC_UY218_.jpg,"₹2,699",4.5 out of 5 stars
326,"Dell Inspiron 3593 15.6-inch FHD Laptop (10th Gen i3-1005G1/4GB/1TB/Win 10 + MS Office/Intel HD Graphics), Platinum Silver","41,300",https://m.media-amazon.com/images/I/61+Wdmg+ruL._AC_UY218_.jpg,"₹41,300",3.0 out of 5 stars
327,"AVITA LIBER V14 NS14A8INW561-SPA 14-inch Laptop (AMD R7-3700U/8GB/512GB SSD/FHD/Windows 10 Home/Intel UHD Graphics 620/ 1.25KG), Summer Pink","47,008",https://m.media-amazon.com/images/I/516NnieTNxL._AC_UY218_.jpg,"₹47,008",3.6 out of 5 stars
328,"HP Pavilion x360 (2021) 14"" FHD Touchscreen Laptop, 11th Gen Core i3, 8 GB RAM, 256GB SSD, 2-in-1 Convertible, Windows 10, MS Office, Finger Print Reader, (DW1036TU)","48,490",https://m.media-amazon.com/images/I/61EQwsTKioL._AC_UY218_.jpg,"₹48,490",3.8 out of 5 stars
329,"SellZone Laptop DDR3 4GB RAM for Dell, Asus, HP, Lenovo, Acer Laptops","1,549",https://m.media-amazon.com/images/I/61SpbF+kpRL._AC_UY218_.jpg,"₹1,549",
330,"(Renewed) Dell Latitude Laptop 3340 Intel Core i3 - 4005u Processor, 8 GB Ram & 512 GB SSD, Win10,13.3 Inches Notebook Computer","31,190",https://m.media-amazon.com/images/I/51v9dYlc6EL._AC_UY218_.jpg,"₹31,190",
331,"(Renewed) Dell Latitude Laptop 3340 Intel Core i3 - 4005u Processor, 8 GB Ram & 128 GB SSD, Win10,13.3 Inches Notebook Computer","27,290",https://m.media-amazon.com/images/I/51v9dYlc6EL._AC_UY218_.jpg,"₹27,290",
332,(Renewed) HP EliteBook 820 G2 Laptop (CORE I5 5TH GEN/4GB/500GB/WEBCAM/12.5''/Windows 10 Pro),"29,490",https://m.media-amazon.com/images/I/31msLC0+oJL._AC_UY218_.jpg,"₹29,490",
333,(Renewed) Dell Latitude E6540 Laptop (CORE I7 4TH GEN/4GB/500GB/WEBCAM/15.6''/Windows 10 Pro),"31,990",https://m.media-amazon.com/images/I/61FH4idjrDL._AC_UY218_.jpg,"₹31,990",
334,"Microsoft Surface Go MHN-00015 10 inch Touchscreen 2-in-1 Laptop (Intel Pentium Gold Processor/8GB/128GB SSD/Windows 10 Home in S Mode/Intel HD Graphics 615), Platinum","44,900",https://m.media-amazon.com/images/I/51NJ-qIUCsL._AC_UY218_.jpg,"₹44,900",3.8 out of 5 stars
335,"Lenovo Ideapad Slim 3 AMD Ryzen 3 15.6 Inch Fhd Thin and Light Laptop (4Gb/1Tb/Windows 10/Ms Office/Grey/1.85Kg), 81W10057In + Lenovo 2 Year Extended Warranty with Onsite Service","31,089",https://m.media-amazon.com/images/I/71odbTqJUuL._AC_UY218_.jpg,31089.00,3.3 out of 5 stars
336,Lenovo IdeaPad Flex 5 10th Gen Intel Core i3 14-inch FHD IPS 2-in-1 Touchscreen Laptop (4GB/256GB SSD/Windows10/MS Office 2019/Lenovo Digital Pen Stylus/HD 720p Camera/Graphite Grey/1.5Kg) 81X100NCIN,"43,990",https://m.media-amazon.com/images/I/717PHDbymML._AC_UY218_.jpg,"₹43,990",4.2 out of 5 stars
337,(Renewed) HP ProBook 440 G4 Laptop (CORE I3 7TH GEN/4GB/500GB/WEBCAM/14''/Windows 10 Pro),"32,490",https://m.media-amazon.com/images/I/61erkrSQqBL._AC_UY218_.jpg,"₹32,490",
338,"ASUS VivoBook S14 Intel Core i5-1035G1 10th Gen 14-inch FHD Thin and Light Laptop (8GB RAM/512GB NVMe SSD + 32GB Optane Memory/Windows 10/MS Office 2019/Petal Pink/1.35 kg), S403JA-BM034TS","57,990",https://m.media-amazon.com/images/I/71GYjehcMwL._AC_UY218_.jpg,"₹57,990",4.3 out of 5 stars
339,"Dell Inspiron 5406 11th Gen 14inch FHD 2in1 Laptop( i3-1115G4 / 4GB / 256 SSD /Integrated Graphics/ Win 10/MS Office 19/ Active Pen/Platinum Silver),D560365WIN9S",,https://m.media-amazon.com/images/I/51YwG-FYB5L._AC_UY218_.jpg,,3.8 out of 5 stars
340,,,,,
341,,,,,
342,,,,,
343,"Lenovo Legion Y540 Intel Core i5 9th Gen 15.6 inch FHD Gaming Laptop (8GB/1TB + 256 GB SSD/Windows 10/4GB GTX 1650 Graphics/Black/2.3Kg), 81SY00SNIN","62,990",https://m.media-amazon.com/images/I/81itj9HfMiL._AC_UY218_.jpg,"₹62,990",4.3 out of 5 stars
344,(Renewed) Dell Lattitude E5270 -12.5 inch HD Laptop-Core I5 6th Gen-8 GB DDR4 RAM-512 GB SSD-Win 10 Pro/MS Office-19,"37,999",https://m.media-amazon.com/images/I/4190S1TDr5L._AC_UY218_.jpg,"₹37,999",3.8 out of 5 stars
345,,,,,
346,,,,,
347,,,,,
